"S No","Date","Acknowledged","Category","Location","Source","Current State","To Do","Duration","Description","Acknowledge Comments"
"721","7/21/2025 23:10:26","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 33/Second Floor/Lab 233/VAV-063 TSI 8681","CFM_HI","Offnormal","" ,"00:44:12","CFM_HI: High Airflow Alarm is active at Second Floor / Lab 233 / VAV-063 TSI 8681 / CFM_HI.
CFM_HI: High Airflow Alarm is active at Second Floor / Lab 233 / VAV-063 TSI 8681 / CFM_HI.
Main LBNL Campus / Building 33 / Second Floor / Lab 233 / VAV-063 TSI 8681 / CFM_HI","" 
"722","7/21/2025 22:59:09","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 30/First Floor/Rm 120 SEM/STM Lab/30-VAV-016 Supply","SPACE_STATIC_HI","Normal","" ,"","The space static pressure has returned to normal.
The space static pressure has returned to normal.
$Main LBNL Campus / Building 30 / First Floor / Rm 120 SEM/STM Lab / 30-VAV-016 Supply / SPACE_STATIC_HI","" 
"723","7/21/2025 22:55:04","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 30/First Floor/Rm 106 Electro Imaging/Rm 106 Pressure Monitor Interface","Negative Low Alarm","Normal","" ,"","Negative Low Alarm has returned to normal.
Negative Low Alarm has returned to normal.
$Main LBNL Campus / Building 30 / First Floor / Rm 106 Electro Imaging / Rm 106 Pressure Monitor Interface / Negative Low Alarm","" 
"724","7/21/2025 22:52:48","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Offnormal","" ,"00:26:34","SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"725","7/21/2025 22:42:27","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 30/Third Floor/Rm 309 Interface Synthesis Lab/Rm 309 Fume Hoods/30-FECD-309-1 Interface","Setback Status","Offnormal","Ack","00:48:55","Setback Status: Setback Status is active at Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status.
Setback Status: Setback Status is active at Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status.
Main LBNL Campus / Building 30 / Third Floor / Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status","" 
"726","7/21/2025 22:42:09","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 33/Third Floor/Lab 326/VAV-115 TSI 8681","BSTP_LO","Normal","" ,"","BSTP_LO: Low Space Static Pressure Alarm has returned to normal at Third Floor / Lab 326 / VAV-115 TSI 8681 / BSTP_LO.
BSTP_LO: Low Space Static Pressure Alarm has returned to normal at Third Floor / Lab 326 / VAV-115 TSI 8681 / BSTP_LO.
$Main LBNL Campus / Building 33 / Third Floor / Lab 326 / VAV-115 TSI 8681 / BSTP_LO","" 
"727","7/21/2025 22:41:41","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 30/First Floor/Rm 106 Electro Imaging/Rm 106 Pressure Monitor Interface","Negative Low Alarm","Offnormal","" ,"00:13:22","Negative Low Alarm is in alarm.
Negative Low Alarm is in alarm.
Main LBNL Campus / Building 30 / First Floor / Rm 106 Electro Imaging / Rm 106 Pressure Monitor Interface / Negative Low Alarm","" 
"728","7/21/2025 22:39:19","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 30/First Floor/Rm 129 AFM Lab/Rm 129 Pressure Monitor Interface","Positive Low Alarm","Offnormal","Return","","Positive Low Alarm is in alarm.
Positive Low Alarm is in alarm.
Main LBNL Campus / Building 30 / First Floor / Rm 129 AFM Lab / Rm 129 Pressure Monitor Interface / Positive Low Alarm","" 
"729","7/21/2025 22:38:13","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 66/Second Floor/Lab 225/VAV-025 (Parent)","RMP_HI","Normal","" ,"","RMP_HI: High Room Pressure Alarm has returned to normal at Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI.
RMP_HI: High Room Pressure Alarm has returned to normal at Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI.
$Main LBNL Campus / Building 66 / Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI","" 
"730","7/21/2025 22:37:12","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 66/Second Floor/Lab 225/VAV-025 (Parent)","RMP_HI","Offnormal","" ,"00:01:01","RMP_HI: High Room Pressure Alarm is active at Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI.
RMP_HI: High Room Pressure Alarm is active at Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI.
Main LBNL Campus / Building 66 / Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI","" 
"731","7/21/2025 22:35:51","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Normal","" ,"","SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
$Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"732","7/21/2025 22:35:18","Not Required","Level 4 Alarm","/Main LBNL Campus/Building 75B/75B-AC-1","ZONE_LO","Normal","" ,"","ZONE_LO: Low Zone Temp Alarm has returned to normal at Main LBNL Campus / Building 75B / 75B-AC-1 / ZONE_LO.
ZONE_LO: Low Zone Temp Alarm has returned to normal at Main LBNL Campus / Building 75B / 75B-AC-1 / ZONE_LO.
$Main LBNL Campus / Building 75B / 75B-AC-1 / ZONE_LO","" 
"733","7/21/2025 22:34:09","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 30/First Floor/Rm 120 SEM/STM Lab/30-VAV-016 Supply","SPACE_STATIC_HI","Offnormal","" ,"00:25:00","The space static pressure is too high.
The space static pressure is too high.
Main LBNL Campus / Building 30 / First Floor / Rm 120 SEM/STM Lab / 30-VAV-016 Supply / SPACE_STATIC_HI","" 
"734","7/21/2025 22:29:09","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 33/Third Floor/Lab 329/VAV-114 TSI 8681","BSTP_HI","Offnormal","" ,"00:54:45","BSTP_HI: High Space Static Pressure Alarm is active at Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI.
BSTP_HI: High Space Static Pressure Alarm is active at Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI.
Main LBNL Campus / Building 33 / Third Floor / Lab 329 / VAV-114 TSI 8681 / BSTP_HI","" 
"735","7/21/2025 22:24:25","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 56/Roof/56-BL-4 (Lab VAV Exhaust)","ESTP_HI","Normal","" ,"","ESTP_HI: High EA Static Pressure Alarm has returned to normal at Building 56 / Roof / 56-BL-4 (Lab VAV Exhaust) / ESTP_HI.
ESTP_HI: High EA Static Pressure Alarm has returned to normal at Building 56 / Roof / 56-BL-4 (Lab VAV Exhaust) / ESTP_HI.
$Main LBNL Campus / Building 56 / Roof / 56-BL-4 (Lab VAV Exhaust) / ESTP_HI","" 
"736","7/21/2025 22:16:38","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 66/Second Floor/Lab 225/VAV-025 (Parent)","RMP_HI","Normal","" ,"","RMP_HI: High Room Pressure Alarm has returned to normal at Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI.
RMP_HI: High Room Pressure Alarm has returned to normal at Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI.
$Main LBNL Campus / Building 66 / Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI","" 
"737","7/21/2025 22:16:29","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 66/Second Floor/Lab 225/VAV-025 (Parent)","RMP_HI","Offnormal","" ,"00:00:09","RMP_HI: High Room Pressure Alarm is active at Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI.
RMP_HI: High Room Pressure Alarm is active at Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI.
Main LBNL Campus / Building 66 / Second Floor / Lab 225 / VAV-025 (Parent) / RMP_HI","" 
"738","7/21/2025 22:11:46","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 71/First Floor/71-AHU-32","FC15_ALARM","Offnormal","" ,"01:47:17","FC15_ALARM: FC #15: Temp rise across inactive heating coil is active at Building 71 / First Floor / 71-AHU-32 / FC15_ALARM.
FC15_ALARM: FC #15: Temp rise across inactive heating coil is active at Building 71 / First Floor / 71-AHU-32 / FC15_ALARM.
Main LBNL Campus / Building 71 / First Floor / 71-AHU-32 / FC15_ALARM","" 
"739","7/21/2025 22:11:46","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 71/First Floor/71-AHU-32","FC8_ALARM","Offnormal","" ,"01:47:17","FC8_ALARM: FC #8: SAT and MAT should be approximately equal is active at Building 71 / First Floor / 71-AHU-32 / FC8_ALARM.
FC8_ALARM: FC #8: SAT and MAT should be approximately equal is active at Building 71 / First Floor / 71-AHU-32 / FC8_ALARM.
Main LBNL Campus / Building 71 / First Floor / 71-AHU-32 / FC8_ALARM","" 
"740","7/21/2025 22:09:59","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Offnormal","" ,"00:25:51","SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm is active at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"741","7/21/2025 22:09:09","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 30/First Floor/Rm 120 SEM/STM Lab/30-VAV-016 Supply","SPACE_STATIC_HI","Normal","" ,"","The space static pressure has returned to normal.
The space static pressure has returned to normal.
$Main LBNL Campus / Building 30 / First Floor / Rm 120 SEM/STM Lab / 30-VAV-016 Supply / SPACE_STATIC_HI","" 
"742","7/21/2025 22:06:13","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 84/HW System Summary/BLR 84-BR-010","HWS_LO","Offnormal","" ,"03:12:32","HWS_LO: Low HWS Temp Alarm is active at Building 84 / HW System Summary / BLR 84-BR-010 / HWS_LO.
HWS_LO: Low HWS Temp Alarm is active at Building 84 / HW System Summary / BLR 84-BR-010 / HWS_LO.
Main LBNL Campus / Building 84 / HW System Summary / BLR 84-BR-010 / HWS_LO","" 
"743","7/21/2025 22:01:57","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 84/HW System Summary/BLR 84-BR-007","HWS_LO","Offnormal","" ,"05:22:01","HWS_LO: Low HWS Temp Alarm is active at Building 84 / HW System Summary / BLR 84-BR-007 / HWS_LO.
HWS_LO: Low HWS Temp Alarm is active at Building 84 / HW System Summary / BLR 84-BR-007 / HWS_LO.
Main LBNL Campus / Building 84 / HW System Summary / BLR 84-BR-007 / HWS_LO","" 
"744","7/21/2025 22:01:27","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 33/Third Floor/Lab 326/VAV-115 TSI 8681","BSTP_LO","Offnormal","" ,"00:40:41","BSTP_LO: Low Space Static Pressure Alarm is active at Third Floor / Lab 326 / VAV-115 TSI 8681 / BSTP_LO.
BSTP_LO: Low Space Static Pressure Alarm is active at Third Floor / Lab 326 / VAV-115 TSI 8681 / BSTP_LO.
Main LBNL Campus / Building 33 / Third Floor / Lab 326 / VAV-115 TSI 8681 / BSTP_LO","" 
"745","7/21/2025 22:01:01","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 77/2nd Floor/77 TRWS (Treated Water)","TRWR Temp Lo","Normal","" ,"","TRWR Temp Lo: TRWR Temp_Lo Alarm has returned to normal at Building 77 / 2nd Floor / 77 TRWS (Treated Water) / TRWR Temp Lo.
TRWR Temp Lo: TRWR Temp_Lo Alarm has returned to normal at Building 77 / 2nd Floor / 77 TRWS (Treated Water) / TRWR Temp Lo.
$Main LBNL Campus / Building 77 / 2nd Floor / 77 TRWS (Treated Water) / TRWR Temp Lo","" 
"746","7/21/2025 21:59:54","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 77/2nd Floor/77 TRWS (Treated Water)","TRWR Temp Lo","Offnormal","" ,"00:01:07","TRWR Temp Lo: TRWR Temp_Lo Alarm is active at Building 77 / 2nd Floor / 77 TRWS (Treated Water) / TRWR Temp Lo.
TRWR Temp Lo: TRWR Temp_Lo Alarm is active at Building 77 / 2nd Floor / 77 TRWS (Treated Water) / TRWR Temp Lo.
Main LBNL Campus / Building 77 / 2nd Floor / 77 TRWS (Treated Water) / TRWR Temp Lo","" 
"747","7/21/2025 21:59:05","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 30/Third Floor/Rm 309 Interface Synthesis Lab/Rm 309 Fume Hoods/30-FECD-309-1 Interface","Setback Status","Normal","Ack","","Setback Status: Setback Status has returned to normal at Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status
Setback Status: Setback Status has returned to normal at Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status.
$Main LBNL Campus / Building 30 / Third Floor / Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status","" 
"748","7/21/2025 21:56:40","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 30/Third Floor/Rm 309 Interface Synthesis Lab/Rm 309 Fume Hoods/30-FECD-309-1 Interface","Setback Status","Offnormal","Ack","00:02:25","Setback Status: Setback Status is active at Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status.
Setback Status: Setback Status is active at Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status.
Main LBNL Campus / Building 30 / Third Floor / Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status","" 
"749","7/21/2025 21:55:23","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 33/First Floor/Lab 121/VAV-020 TSI 8681","COMM_VAL","Offnormal","Ack","","COMM_VAL: Invalid Communications Alarm is active at First Floor / Lab 121 / VAV-020 TSI 8681 / COMM_VAL.
COMM_VAL: Invalid Communications Alarm is active at First Floor / Lab 121 / VAV-020 TSI 8681 / COMM_VAL.
Main LBNL Campus / Building 33 / First Floor / Lab 121 / VAV-020 TSI 8681 / COMM_VAL","" 
"750","7/21/2025 21:54:21","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 33/Second Floor/Lab 227/VAV-069 TSI 8681","COMM_VAL","Offnormal","Ack","","COMM_VAL: Invalid Communications Alarm is active at Second Floor / Lab 227 / VAV-069 TSI 8681 / COMM_VAL.
COMM_VAL: Invalid Communications Alarm is active at Second Floor / Lab 227 / VAV-069 TSI 8681 / COMM_VAL.
Main LBNL Campus / Building 33 / Second Floor / Lab 227 / VAV-069 TSI 8681 / COMM_VAL","" 
"751","7/21/2025 21:54:21","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 33/Second Floor/Lab 228/VAV-067 TSI 8681","COMM_VAL","Offnormal","Ack","","COMM_VAL: Invalid Communications Alarm is active at Second Floor / Lab 228 / VAV-067 TSI 8681 / COMM_VAL.
COMM_VAL: Invalid Communications Alarm is active at Second Floor / Lab 228 / VAV-067 TSI 8681 / COMM_VAL.
Main LBNL Campus / Building 33 / Second Floor / Lab 228 / VAV-067 TSI 8681 / COMM_VAL","" 
"752","7/21/2025 21:54:21","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 33/Second Floor/Lab 231/VAV-066 TSI 8681","COMM_VAL","Offnormal","Ack","","COMM_VAL: Invalid Communications Alarm is active at Second Floor / Lab 231 / VAV-066 TSI 8681 / COMM_VAL.
COMM_VAL: Invalid Communications Alarm is active at Second Floor / Lab 231 / VAV-066 TSI 8681 / COMM_VAL.
Main LBNL Campus / Building 33 / Second Floor / Lab 231 / VAV-066 TSI 8681 / COMM_VAL","" 
"753","7/21/2025 21:54:21","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 33/Second Floor/Lab 230/VAV-065 TSI 8681","COMM_VAL","Offnormal","Ack","","COMM_VAL: Invalid Communications Alarm is active at Second Floor / Lab 230 / VAV-065 TSI 8681 / COMM_VAL.
COMM_VAL: Invalid Communications Alarm is active at Second Floor / Lab 230 / VAV-065 TSI 8681 / COMM_VAL.
Main LBNL Campus / Building 33 / Second Floor / Lab 230 / VAV-065 TSI 8681 / COMM_VAL","" 
"754","7/21/2025 21:54:21","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 33/Second Floor/Electrical Rm 251/VAV-064 TSI 8681","COMM_VAL","Offnormal","Ack","","COMM_VAL: Invalid Communications Alarm is active at Second Floor / Electrical Rm 251 / VAV-064 TSI 8681 / COMM_VAL.
COMM_VAL: Invalid Communications Alarm is active at Second Floor / Electrical Rm 251 / VAV-064 TSI 8681 / COMM_VAL.
Main LBNL Campus / Building 33 / Second Floor / Electrical Rm 251 / VAV-064 TSI 8681 / COMM_VAL","" 
"755","7/21/2025 21:54:21","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 33/Second Floor/Lab 233/VAV-063 TSI 8681","COMM_VAL","Offnormal","Ack","","COMM_VAL: Invalid Communications Alarm is active at Second Floor / Lab 233 / VAV-063 TSI 8681 / COMM_VAL.
COMM_VAL: Invalid Communications Alarm is active at Second Floor / Lab 233 / VAV-063 TSI 8681 / COMM_VAL.
Main LBNL Campus / Building 33 / Second Floor / Lab 233 / VAV-063 TSI 8681 / COMM_VAL","" 
"756","7/21/2025 21:54:21","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 33/Second Floor/Corridor 255/VAV-062 TSI 8681","COMM_VAL","Offnormal","Ack","","COMM_VAL: Invalid Communications Alarm is active at Second Floor / Corridor 255 / VAV-062 TSI 8681 / COMM_VAL.
COMM_VAL: Invalid Communications Alarm is active at Second Floor / Corridor 255 / VAV-062 TSI 8681 / COMM_VAL.
Main LBNL Campus / Building 33 / Second Floor / Corridor 255 / VAV-062 TSI 8681 / COMM_VAL","" 
"757","7/21/2025 21:54:21","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 33/Second Floor/Lab 235/VAV-061 TSI 8681","COMM_VAL","Offnormal","Ack","","COMM_VAL: Invalid Communications Alarm is active at Second Floor / Lab 235 / VAV-061 TSI 8681 / COMM_VAL.
COMM_VAL: Invalid Communications Alarm is active at Second Floor / Lab 235 / VAV-061 TSI 8681 / COMM_VAL.
Main LBNL Campus / Building 33 / Second Floor / Lab 235 / VAV-061 TSI 8681 / COMM_VAL","" 
"758","7/21/2025 21:54:21","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 33/Second Floor/Lab 236/VAV-060 TSI 8681","COMM_VAL","Offnormal","Ack","","COMM_VAL: Invalid Communications Alarm is active at Second Floor / Lab 236 / VAV-060 TSI 8681 / COMM_VAL.
COMM_VAL: Invalid Communications Alarm is active at Second Floor / Lab 236 / VAV-060 TSI 8681 / COMM_VAL.
Main LBNL Campus / Building 33 / Second Floor / Lab 236 / VAV-060 TSI 8681 / COMM_VAL","" 
"759","7/21/2025 21:54:09","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 30/First Floor/Rm 120 SEM/STM Lab/30-VAV-016 Supply","SPACE_STATIC_HI","Offnormal","" ,"00:15:00","The space static pressure is too high.
The space static pressure is too high.
Main LBNL Campus / Building 30 / First Floor / Rm 120 SEM/STM Lab / 30-VAV-016 Supply / SPACE_STATIC_HI","" 
"760","7/21/2025 21:53:18","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 71/First Floor/71-AHU-28","FC3_ALARM","Normal","" ,"","FC3_ALARM: FC #3: MAT too high has returned to normal at Building 71 / First Floor / 71-AHU-28 / FC3_ALARM.
FC3_ALARM: FC #3: MAT too high has returned to normal at Building 71 / First Floor / 71-AHU-28 / FC3_ALARM.
$Main LBNL Campus / Building 71 / First Floor / 71-AHU-28 / FC3_ALARM","" 
"761","7/21/2025 21:52:22","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 70A/Roof/MSL Lab/70A-AHU-008 MSL Lab","SAT_LO","Normal","" ,"","SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
SAT_LO: Low Supply Air Temp Alarm has returned to normal at Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO.
$Main LBNL Campus / Building 70A / Roof / MSL Lab / 70A-AHU-008 MSL Lab / SAT_LO","" 
"762","7/21/2025 21:52:21","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 30/First Floor/Rm 107 Membrane Lab/30-VAV-033 CV Exhaust","EXHAUST_FLO_LO","Offnormal","Return","","The exhaust airflow cfm is too low below setpoint.
The exhaust airflow cfm is too low below setpoint.
Main LBNL Campus / Building 30 / First Floor / Rm 107 Membrane Lab / 30-VAV-033 CV Exhaust / EXHAUST_FLO_LO","" 
"763","7/21/2025 21:51:37","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 84/HW System Summary/BLR 84-BR-009","HWS_LO","Offnormal","Return","","HWS_LO: Low HWS Temp Alarm is active at Building 84 / HW System Summary / BLR 84-BR-009 / HWS_LO.
HWS_LO: Low HWS Temp Alarm is active at Building 84 / HW System Summary / BLR 84-BR-009 / HWS_LO.
Main LBNL Campus / Building 84 / HW System Summary / BLR 84-BR-009 / HWS_LO","" 
"764","7/21/2025 21:51:14","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 71/First Floor/71-AHU-28","FC3_ALARM","Offnormal","" ,"00:02:04","FC3_ALARM: FC #3: MAT too high is active at Building 71 / First Floor / 71-AHU-28 / FC3_ALARM.
FC3_ALARM: FC #3: MAT too high is active at Building 71 / First Floor / 71-AHU-28 / FC3_ALARM.
Main LBNL Campus / Building 71 / First Floor / 71-AHU-28 / FC3_ALARM","" 
